0.06765296550811548,-0.2404631576138572,-0.169938162358808,0.24842295322984317,0.05617923963682289,-0.004213703397170502,0.012280662470322182,-0.1090417177927753
0.0674462169761128,-0.23893364840498665,-0.16803783858084434,0.24745767454502612,0.056038169288660504,-0.0052562794999912454,0.01111405758294796,-0.10974205635092035
0.0673897298058508,-0.23840403469510663,-0.16762548453254933,0.24723856796260907,0.056000285792647764,-0.005531740216380843,0.010801033040917356,-0.10993337438753564
0.06738010557015095,-0.23823261439965346,-0.16763280029149435,0.24723377718024073,0.055994310118159245,-0.005571831490180923,0.010751923454979183,-0.10996588323159089
0.06738236005606173,-0.2381932559947664,-0.16770087220165283,0.24726918861019895,0.05599622965959459,-0.005556606181328184,0.010766342701063364,-0.1099571844924463
0.06738611322347371,-0.23819145728731134,-0.1677575467329452,0.2473006252117686,0.05599901497624284,-0.005536107803319165,0.01078764462365667,-0.1099437127717025
0.06738896006697633,-0.2381971683191747,-0.16779423801960003,0.2473214145500962,0.0560010821854795,-0.0055210993029319675,0.010803499217996941,-0.10993360766265817
0.06739074104334106,-0.2382024596929028,-0.1678156616540879,0.24733367790580899,0.05600236437360856,-0.005511841265157402,0.010813343984606177,-0.10992731353986862
0.06739176315874035,-0.23820600204262968,-0.16782750647642072,0.24734049749867845,0.05600309697946095,-0.0055065666352442,0.010818972228093192,-0.10992370942359715
0.06739232265282732,-0.23820810316135124,-0.1678338457916059,0.24734416043336274,0.056003496957091295,-0.005503691750198284,0.010822046089118718,-0.10992173917881558
0.06739262022066614,-0.23820927511181111,-0.1678371688331356,0.24734608503539762,0.056003709335568884,-0.005502166901046192,0.010823678582540281,-0.10992069217711498
0.06739277556080772,-0.23820990574603176,-0.16783888678263328,0.247347081600343,0.05600382008293265,-0.005501372319916748,0.010824529986430376,-0.10992014591107299
0.06739285564282849,-0.23821023749252263,-0.16783976651663401,0.24734759248806037,0.05600387713349053,-0.005500963199389694,0.010824968622220524,-0.10991986440303755
0.06739289657115392,-0.23821040940983879,-0.16784021402057792,0.2473478525691697,0.05600390627566348,-0.005500754287089759,0.010825192698249862,-0.10991972056799695
0.06739291736174298,-0.23821049759199334,-0.1678404405820287,0.24734798431567961,0.056003921073693536,-0.005500648229909456,0.010825306486689949,-0.10991964751702746
0.06739292787712327,-0.2382105425010508,-0.1678405548963034,0.24734805081652123,0.05600392855619661,-0.0055005946123323855,0.010825364024856166,-0.10991961057456948
0.06739293317899053,-0.2382105652564979,-0.16784061243366225,0.2473480842978184,0.05600393232816171,-0.005500567586867535,0.01082539303083395,-0.1099195919499445
0.06739293584617603,-0.23821057674492319,-0.16784064134221724,0.24734810112340166,0.056003934225443155,-0.005500553994424341,0.010825407620971516,-0.10991958258120077
0.06739293718574751,-0.23821058252986077,-0.16784065584795205,0.247348109567439,0.05600393517824051,-0.005500547168878794,0.010825414948100494,-0.10991957787606901
0.0673929378577327,-0.23821058543731144,-0.16784066311974952,0.2473481138009523,0.056003935656168326,-0.0055005437453183445,0.010825418623459267,-0.10991957551586601
0.06758925802185381,-0.23954161175253025,-0.16954290034049344,0.248377403924596,0.056140402198493485,-0.0045354037394399116,0.011882214969778431,-0.10923618263585136
0.06779465348612365,-0.2409324541547806,-0.17130483503982222,0.24945036647210153,0.05628319450608337,-0.0035285990184413937,0.012983356695785505,-0.10852269405876559
0.06794565453226716,-0.24195234303829913,-0.17259077668023265,0.2502373976970536,0.0563881774708201,-0.002789827241090003,0.013790894198121994,-0.10799873114211672
0.06804059947090828,-0.2425922566578725,-0.17339526428699364,0.2507315005598645,0.05645418993469064,-0.0023259155422270094,0.014297809776493762,-0.10766950929490236
0.06809550026802494,-0.24296171353224624,-0.17385885960579953,0.25101691502877355,0.05649236173096076,-0.0020579006158449793,0.014590602896049243,-0.10747922798292325
0.0681257264572935,-0.24316490652843048,-0.17411350784791646,0.2511739438760034,0.05651337791275772,-0.001910429976171612,0.014751683206759859,-0.10737449863865137
0.06814186741378533,-0.2432733337946713,-0.17424927827202313,0.25125775873567213,0.05652460078530413,-0.0018317115886613518,0.014837657656144804,-0.10731858407885138
0.06794180047214207,-0.241934077066287,-0.17258277464408597,0.2502220387423594,0.05638548343163289,-0.0028050920202674044,0.013775300747971942,-0.10801066507499268
0.06773151953121444,-0.2405209672621827,-0.17081835399580766,0.24913108920567514,0.056239269647790115,-0.003830082685983078,0.012656156799869821,-0.10873872026441662
